Audit_ID,Audit_Date,Region,City,Parent_Company,Category,Brand,Product,Shelf_Location,System_Stock,Physical_Stock,Expiry_Date,Quality_Status,Planogram_Compliance,Price_Accuracy,Promo_Execution,Variance_Pct
AUD877185,2023-04-22,Riyadh,Diriyah,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A1-S2,110,81,2023-06-27,OK,Yes,Correct,Perfect,-26.36
AUD640795,2022-09-06,Qassim,Al Bukayriyah,Unilever,Personal Care,Lux,Lux Body Wash,A4-S1,100,85,2022-12-04,OK,Yes,Correct,Minor Issues,-15.0
AUD956120,2024-05-24,Al Bahah,Al Makhwah,PepsiCo,Snacks,Lays,Lays Classic 40g,A2-S3,143,131,2024-10-21,OK,Yes,Correct,Perfect,-8.39
AUD659860,2024-10-08,Asir,Muhayil,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A5-S2,109,61,2025-06-01,OK,Yes,Correct,Minor Issues,-44.04
AUD367465,2020-09-07,Eastern Province,Dammam,Nestlé,Beverages,Milo,Milo 400g,A4-S4,192,36,2021-03-14,OK,Yes,Correct,Minor Issues,-81.25
AUD385260,2023-11-02,Eastern Province,Hafr Al Batin,Unilever,Food,Lipton,Lipton Yellow Label 100g,A1-S4,119,39,2024-07-14,OK,Yes,Correct,Perfect,-67.23
AUD275021,2022-03-27,Jazan,Jazan,Unilever,Personal Care,Dove,Dove Soap 90g,A6-S1,179,173,2023-03-19,OK,Yes,Correct,Perfect,-3.35
AUD130572,2022-03-16,Qassim,Buraidah,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A5-S1,64,27,2022-08-13,OK,Yes,Correct,Perfect,-57.81
AUD254363,2021-12-16,Madinah,Mahd Al Thahab,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A5-S1,40,31,2022-01-25,OK,Yes,Correct,Perfect,-22.5
AUD642944,2021-06-10,Eastern Province,Ras Tanura,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A6-S1,51,106,2022-04-06,OK,Yes,Correct,Perfect,107.84
AUD158150,2024-01-22,Asir,Bisha,Unilever,Personal Care,Lux,Lux Body Wash,A5-S5,71,25,2024-12-17,OK,Partial,Correct,Perfect,-64.79
AUD510515,2022-03-11,Riyadh,Diriyah,Nestlé,Confectionery,KitKat,KitKat 4-finger,A1-S3,49,93,2022-11-19,OK,Yes,Correct,Perfect,89.8
AUD477042,2020-11-06,Jazan,Al Dayer,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A4-S4,43,70,2021-06-25,Near Expiry,Yes,Correct,Minor Issues,62.79
AUD745762,2021-05-03,Makkah,Makkah,PepsiCo,Beverages,7Up,7Up 1L Bottle,A5-S1,156,198,2021-07-10,Near Expiry,Yes,Correct,Perfect,26.92
AUD734945,2020-09-02,Riyadh,Al Kharj,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A1-S5,33,57,2021-06-26,Damaged,Yes,Correct,Perfect,72.73
AUD914464,2023-03-24,Riyadh,Huraymila,Almarai,Dairy,Lusine,Lusine Cheese 200g,A5-S5,190,170,2024-02-14,OK,Yes,Correct,Perfect,-10.53
AUD840090,2020-11-30,Northern Borders,Rafha,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A4-S2,188,154,2021-04-26,OK,Partial,Correct,Perfect,-18.09
AUD768971,2021-03-15,Tabuk,Tabuk,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,A2-S5,152,141,2022-03-02,OK,Yes,Correct,Perfect,-7.24
AUD874546,2023-06-06,Qassim,Al Badayea,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A3-S4,66,20,2023-07-25,Near Expiry,Yes,Correct,Perfect,-69.7
AUD294729,2020-10-31,Najran,Najran,PepsiCo,Snacks,Lays,Lays Classic 40g,A5-S1,29,70,2021-05-31,OK,Yes,Correct,Perfect,141.38
AUD674810,2022-02-14,Madinah,Khaybar,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A2-S3,35,125,2022-05-23,OK,Partial,Correct,Minor Issues,257.14
AUD220314,2022-04-03,Riyadh,Dhurma,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A2-S3,22,188,2023-04-03,OK,Yes,Correct,Perfect,754.55
AUD254557,2022-05-07,Madinah,Yanbu,PepsiCo,Beverages,7Up,7Up 1L Bottle,A3-S2,48,114,2022-08-22,OK,Partial,Correct,Perfect,137.5
AUD366489,2021-04-25,Hail,Al Makhrouq,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A2-S3,66,19,2021-07-16,OK,Yes,Correct,Perfect,-71.21
AUD723188,2024-06-13,Jazan,Al Dayer,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A4-S4,123,39,2024-09-05,OK,Yes,Correct,Perfect,-68.29
AUD717631,2021-01-27,Jazan,Jazan,PepsiCo,Beverages,7Up,7Up 1L Bottle,A1-S1,27,70,2021-04-28,OK,Yes,Correct,Perfect,159.26
AUD293089,2022-09-09,Najran,Thar,Nestlé,Confectionery,KitKat,KitKat 4-finger,A3-S4,115,194,2023-02-13,OK,Yes,Correct,Perfect,68.7
AUD198950,2024-04-11,Riyadh,Diriyah,Almarai,Dairy,Lusine,Lusine Cheese 200g,A4-S3,113,205,2025-02-14,OK,Yes,Correct,Perfect,81.42
AUD668553,2021-12-15,Al Bahah,Al Qara,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A3-S2,52,20,2022-05-14,OK,Yes,Correct,Not Executed,-61.54
AUD941144,2024-10-22,Eastern Province,Dammam,Nestlé,Dairy,Nido,Nido 900g,A2-S3,154,98,2025-05-29,OK,Yes,Correct,Minor Issues,-36.36
AUD474751,2023-09-30,Makkah,Al Khurmah,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A5-S5,66,120,2024-01-16,OK,Partial,Correct,Perfect,81.82
AUD845252,2023-09-26,Jazan,Al Aradah,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A1-S3,146,63,2024-06-13,OK,Yes,Correct,Minor Issues,-56.85
AUD826188,2020-05-16,Al Bahah,Al Mandaq,Unilever,Food,Lipton,Lipton Yellow Label 100g,A4-S4,122,117,2020-12-13,OK,Yes,Correct,Perfect,-4.1
AUD814008,2023-10-12,Jazan,Al Dayer,Unilever,Personal Care,Lux,Lux Body Wash,A5-S2,80,171,2024-05-20,OK,Yes,Correct,Perfect,113.75
AUD403218,2020-12-13,Eastern Province,Ras Tanura,Almarai,Dairy,Almarai,Almarai Milk 1L,A3-S1,38,62,2021-07-27,OK,Yes,Correct,Minor Issues,63.16
AUD131384,2020-04-23,Tabuk,Tabuk,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A4-S3,36,173,2020-12-17,OK,Yes,Correct,Perfect,380.56
AUD914894,2020-02-20,Jazan,Abu Arish,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,A4-S1,183,172,2020-07-27,OK,Yes,Correct,Perfect,-6.01
AUD149139,2020-12-20,Madinah,Badr,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A3-S1,150,49,2021-02-22,OK,Yes,Correct,Perfect,-67.33
AUD905439,2021-10-19,Madinah,Al Henakiyah,Unilever,Personal Care,Dove,Dove Soap 90g,A4-S1,155,101,2022-01-09,Damaged,Yes,Correct,Perfect,-34.84
AUD244555,2024-06-21,Al Bahah,Al Aqiq,Almarai,Juices,Almarai,Almarai Apple 1.5L,A6-S5,28,76,2025-06-12,OK,Yes,Correct,Perfect,171.43
AUD840669,2023-08-02,Madinah,Yanbu,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A5-S3,96,129,2023-10-07,OK,Partial,Correct,Minor Issues,34.38
AUD326948,2021-07-23,Asir,Sarat Abidah,Unilever,Personal Care,Lux,Lux Body Wash,A6-S1,90,101,2022-06-20,OK,Yes,Correct,Not Executed,12.22
AUD645510,2022-06-09,Jazan,Jazan,Unilever,Food,Knorr,Knorr Chicken Cubes,A2-S5,89,99,2022-09-21,OK,Yes,Correct,Perfect,11.24
AUD675954,2023-10-07,Najran,Sharurah,Unilever,Personal Care,Dove,Dove Soap 90g,A5-S2,138,150,2024-08-11,OK,Yes,Incorrect,Perfect,8.7
AUD498819,2022-07-03,Tabuk,Al Bidaa,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,A5-S4,107,152,2022-09-12,Damaged,Yes,Correct,Perfect,42.06
AUD940400,2021-01-11,Eastern Province,Jubail,Almarai,Dairy,Lusine,Lusine Cheese 200g,A3-S1,173,169,2021-09-24,OK,Yes,Correct,Perfect,-2.31
AUD294772,2024-01-08,Hail,Al Hazm,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A2-S1,68,155,2024-09-01,OK,Yes,Correct,Perfect,127.94
AUD946344,2023-07-26,Asir,Bisha,Almarai,Dairy,Almarai,Almarai Milk 1L,A6-S5,44,187,2024-04-11,OK,Partial,Correct,Not Executed,325.0
AUD880063,2021-09-08,Qassim,Al Bukayriyah,Unilever,Personal Care,Lux,Lux Body Wash,A1-S1,167,60,2021-12-19,OK,Yes,Correct,Perfect,-64.07
AUD490642,2022-04-11,Jazan,Abu Arish,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A4-S5,164,119,2022-12-18,OK,Yes,Correct,Perfect,-27.44
AUD968428,2021-06-29,Asir,Bisha,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A4-S2,77,69,2022-02-21,OK,Yes,Correct,Perfect,-10.39
AUD494831,2024-06-26,Jazan,Baish,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A6-S2,178,111,2025-02-04,OK,Yes,Correct,Perfect,-37.64
AUD435276,2025-04-17,Makkah,Al Lith,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A5-S5,61,171,2025-07-11,Damaged,Yes,Correct,Minor Issues,180.33
AUD433814,2023-12-06,Makkah,Al Lith,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A2-S5,54,115,2024-09-02,Damaged,Yes,Incorrect,Perfect,112.96
AUD652274,2024-09-16,Madinah,Al Ula,Unilever,Food,Lipton,Lipton Yellow Label 100g,A4-S3,146,47,2025-04-22,OK,Yes,Correct,Perfect,-67.81
AUD169592,2025-04-17,Jazan,Samtah,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A3-S5,158,110,2025-07-02,OK,Yes,Correct,Perfect,-30.38
AUD957427,2023-04-13,Tabuk,Haql,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A2-S2,190,197,2023-07-17,OK,Yes,Correct,Not Executed,3.68
AUD538100,2022-01-22,Riyadh,Diriyah,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A2-S4,35,101,2022-07-12,OK,Yes,Correct,Not Executed,188.57
AUD160736,2021-07-04,Madinah,Badr,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A6-S2,66,69,2021-08-09,OK,Yes,Correct,Perfect,4.55
AUD146201,2020-05-27,Madinah,Al Henakiyah,Almarai,Juices,Almarai,Almarai Mango 1.5L,A2-S1,169,171,2020-11-07,OK,Partial,Correct,Perfect,1.18
AUD661356,2022-09-04,Eastern Province,Dammam,Unilever,Food,Lipton,Lipton Yellow Label 100g,A1-S1,112,204,2023-04-16,OK,Yes,Correct,Minor Issues,82.14
AUD730576,2023-03-15,Asir,Bisha,Almarai,Juices,Almarai,Almarai Apple 1.5L,A4-S5,44,197,2023-05-31,OK,Yes,Correct,Perfect,347.73
AUD411840,2020-08-06,Jazan,Al Dayer,PepsiCo,Snacks,Lays,Lays Classic 40g,A3-S4,92,56,2021-02-21,OK,Yes,Correct,Minor Issues,-39.13
AUD402952,2020-10-26,Makkah,Al Qunfudhah,Almarai,Dairy,Almarai,Almarai Milk 1L,A4-S2,79,58,2020-12-23,OK,Yes,Correct,Perfect,-26.58
AUD242011,2020-11-04,Jazan,Baish,Almarai,Dairy,Lusine,Lusine Cheese 200g,A6-S5,109,35,2020-12-13,OK,Yes,Correct,Perfect,-67.89
AUD875332,2022-08-09,Northern Borders,Rafha,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A4-S2,169,55,2022-11-25,OK,Yes,Correct,Minor Issues,-67.46
AUD957000,2024-07-03,Tabuk,Al Bidaa,Unilever,Personal Care,Lux,Lux Body Wash,A5-S1,109,173,2024-09-11,OK,Yes,Correct,Perfect,58.72
AUD673844,2022-07-26,Al Bahah,Al Aqiq,Nestlé,Dairy,Nido,Nido 900g,A1-S2,61,210,2023-03-24,OK,Partial,Correct,Minor Issues,244.26
AUD298612,2022-08-22,Riyadh,Huraymila,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A6-S4,138,178,2023-06-05,OK,Partial,Correct,Perfect,28.99
AUD785581,2024-12-31,Qassim,Al Badayea,Unilever,Personal Care,Dove,Dove Soap 90g,A6-S4,72,125,2025-10-10,OK,Partial,Correct,Perfect,73.61
AUD658256,2024-06-12,Qassim,Al Mithnab,Almarai,Dairy,Almarai,Almarai Milk 1L,A4-S5,180,163,2025-06-09,OK,Yes,Correct,Perfect,-9.44
AUD818568,2020-03-26,Jazan,Al Dayer,Unilever,Personal Care,Lux,Lux Body Wash,A2-S4,167,48,2021-03-10,OK,Yes,Correct,Perfect,-71.26
AUD855718,2023-05-06,Madinah,Khaybar,Almarai,Juices,Almarai,Almarai Apple 1.5L,A3-S2,159,38,2023-09-04,OK,Yes,Correct,Perfect,-76.1
AUD592519,2021-11-29,Jazan,Baish,Almarai,Juices,Almarai,Almarai Mango 1.5L,A4-S1,66,86,2022-09-12,OK,Yes,Correct,Perfect,30.3
AUD672336,2024-10-22,Madinah,Madinah,Almarai,Dairy,Lusine,Lusine Cheese 200g,A2-S5,200,209,2025-10-17,OK,Yes,Correct,Minor Issues,4.5
AUD325301,2021-12-31,Al Bahah,Al Aqiq,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A2-S4,64,145,2022-07-31,OK,No,Correct,Perfect,126.56
AUD520727,2024-03-11,Jazan,Baish,Almarai,Dairy,Almarai,Almarai Milk 1L,A6-S4,31,177,2025-01-14,Damaged,Yes,Correct,Perfect,470.97
AUD876825,2023-12-09,Jazan,Jazan,Nestlé,Confectionery,Quality,Quality Street Tin,A6-S2,95,165,2024-08-31,OK,Yes,Correct,Perfect,73.68
AUD703861,2020-05-16,Jazan,Al Dayer,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A6-S4,37,192,2021-01-20,OK,Partial,Correct,Perfect,418.92
AUD408818,2022-02-18,Al Bahah,Al Mandaq,Almarai,Dairy,Almarai,Almarai Milk 1L,A5-S5,141,176,2022-08-08,OK,Yes,Correct,Perfect,24.82
AUD958489,2021-04-18,Najran,Sharurah,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A1-S5,195,53,2022-01-09,OK,No,Correct,Not Executed,-72.82
AUD412324,2023-09-04,Madinah,Badr,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A3-S3,154,94,2023-12-12,OK,Yes,Correct,Minor Issues,-38.96
AUD655218,2025-04-07,Jazan,Samtah,Nestlé,Confectionery,KitKat,KitKat 4-finger,A2-S5,153,57,2025-05-24,OK,Yes,Correct,Perfect,-62.75
AUD303787,2023-06-24,Madinah,Badr,Unilever,Food,Lipton,Lipton Yellow Label 100g,A1-S5,186,69,2023-12-11,OK,Partial,Correct,Perfect,-62.9
AUD349517,2021-01-22,Eastern Province,Dhahran,PepsiCo,Snacks,Lays,Lays Classic 40g,A2-S3,199,206,2021-11-03,Near Expiry,Yes,Correct,Minor Issues,3.52
AUD302228,2023-03-29,Tabuk,Al Bidaa,Almarai,Dairy,Almarai,Almarai Milk 1L,A5-S4,123,17,2024-03-08,OK,Yes,Correct,Perfect,-86.18
AUD274607,2023-01-08,Madinah,Al Ula,Unilever,Food,Lipton,Lipton Yellow Label 100g,A4-S2,123,209,2023-11-11,OK,Yes,Correct,Minor Issues,69.92
AUD837276,2024-02-01,Hail,Al Shinan,Unilever,Food,Knorr,Knorr Chicken Cubes,A1-S4,147,42,2024-07-17,OK,Yes,Correct,Minor Issues,-71.43
AUD321741,2020-08-29,Jazan,Sabya,Nestlé,Beverages,Milo,Milo 400g,A5-S5,168,163,2020-11-01,OK,Yes,Correct,Perfect,-2.98
AUD790545,2024-04-02,Asir,Sarat Abidah,PepsiCo,Snacks,Lays,Lays Classic 40g,A1-S5,189,195,2025-01-09,Near Expiry,Yes,Correct,Minor Issues,3.17
AUD191508,2022-10-03,Jazan,Samtah,Almarai,Dairy,Lusine,Lusine Cheese 200g,A2-S5,172,88,2023-01-05,OK,Yes,Correct,Perfect,-48.84
AUD421232,2023-04-18,Tabuk,Tabuk,Unilever,Food,Knorr,Knorr Chicken Cubes,A2-S5,36,119,2023-10-30,OK,Yes,Correct,Not Executed,230.56
AUD386353,2022-07-16,Asir,Sarat Abidah,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A2-S1,64,59,2022-12-11,OK,Yes,Correct,Perfect,-7.81
AUD905519,2020-03-22,Qassim,Unaizah,Almarai,Dairy,Lusine,Lusine Cheese 200g,A6-S4,135,170,2020-05-12,Expired,Yes,Correct,Perfect,25.93
AUD189507,2024-04-09,Hail,Baqa,Nestlé,Dairy,Nido,Nido 900g,A1-S4,189,36,2024-08-05,OK,Yes,Correct,Perfect,-80.95
AUD633928,2023-08-30,Northern Borders,Al Wasita,Nestlé,Beverages,Milo,Milo 400g,A1-S1,21,22,2024-02-22,OK,Yes,Correct,Perfect,4.76
AUD514665,2024-12-17,Hail,Hail,Nestlé,Confectionery,Quality,Quality Street Tin,A1-S4,45,103,2025-05-01,OK,Yes,Correct,Minor Issues,128.89
AUD315725,2025-03-17,Qassim,Ar Rass,Almarai,Dairy,Almarai,Almarai Milk 1L,A1-S2,131,164,2025-12-23,OK,No,Correct,Perfect,25.19
AUD197321,2024-07-27,Hail,Baqa,PepsiCo,Beverages,7Up,7Up 1L Bottle,A3-S2,136,199,2024-12-15,OK,Yes,Correct,Perfect,46.32
AUD545709,2024-04-11,Al Bahah,Al Qara,Almarai,Juices,Almarai,Almarai Apple 1.5L,A5-S4,48,65,2024-10-14,Damaged,Yes,Correct,Not Executed,35.42
AUD609906,2024-06-29,Jazan,Al Dayer,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A2-S1,88,107,2025-05-27,OK,Yes,Correct,Perfect,21.59
AUD314520,2020-05-09,Eastern Province,Jubail,Unilever,Food,Knorr,Knorr Chicken Cubes,A6-S4,184,177,2021-03-05,OK,Yes,Correct,Not Executed,-3.8
AUD145270,2020-06-01,Jazan,Al Aradah,Nestlé,Confectionery,KitKat,KitKat 4-finger,A3-S3,58,67,2021-05-03,OK,Yes,Correct,Perfect,15.52
AUD796620,2022-01-06,Makkah,Al Qunfudhah,PepsiCo,Beverages,7Up,7Up 1L Bottle,A3-S2,162,121,2022-05-15,OK,Yes,Correct,Perfect,-25.31
AUD720679,2020-07-24,Jazan,Al Dayer,Almarai,Dairy,Almarai,Almarai Milk 1L,A4-S1,173,169,2020-10-13,OK,Yes,Correct,Perfect,-2.31
AUD318804,2023-07-10,Madinah,Al Henakiyah,PepsiCo,Snacks,Lays,Lays Classic 40g,A4-S2,77,210,2024-01-20,Damaged,Yes,Correct,Perfect,172.73
AUD177739,2022-04-20,Makkah,Al Qunfudhah,PepsiCo,Snacks,Lays,Lays Classic 40g,A1-S2,115,94,2022-06-25,OK,Yes,Correct,Perfect,-18.26
AUD967066,2020-12-12,Najran,Badr Al Janub,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A2-S4,103,123,2021-06-27,OK,Yes,Correct,Perfect,19.42
AUD538269,2021-03-19,Makkah,Al Lith,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A6-S2,40,83,2022-01-01,OK,No,Incorrect,Minor Issues,107.5
AUD155440,2020-09-17,Makkah,Al Lith,Almarai,Juices,Almarai,Almarai Mango 1.5L,A4-S1,131,111,2021-05-28,OK,Yes,Correct,Perfect,-15.27
AUD287895,2020-02-28,Hail,Al Sulaimi,Almarai,Dairy,Lusine,Lusine Cheese 200g,A3-S4,66,168,2020-09-29,OK,Yes,Correct,Minor Issues,154.55
AUD568221,2021-08-17,Makkah,Al Khurmah,PepsiCo,Beverages,7Up,7Up 1L Bottle,A2-S3,135,90,2022-05-09,OK,Yes,Correct,Minor Issues,-33.33
AUD765676,2020-03-09,Asir,Khamis Mushait,Almarai,Dairy,Almarai,Almarai Milk 1L,A1-S5,63,117,2020-09-04,OK,Yes,Correct,Minor Issues,85.71
AUD357806,2021-07-04,Northern Borders,Turaif,PepsiCo,Beverages,7Up,7Up 1L Bottle,A6-S4,82,47,2021-11-18,OK,Partial,Correct,Minor Issues,-42.68
AUD523758,2021-08-13,Northern Borders,Arar,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A6-S1,119,153,2021-12-22,OK,Yes,Correct,Perfect,28.57
AUD727135,2021-10-24,Najran,Yadamah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A3-S3,28,34,2022-07-31,OK,No,Correct,Perfect,21.43
AUD512784,2020-02-08,Makkah,Al Jumum,PepsiCo,Beverages,7Up,7Up 1L Bottle,A5-S2,55,110,2020-03-29,OK,Yes,Correct,Perfect,100.0
AUD462777,2020-09-30,Eastern Province,Qatif,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A4-S1,22,24,2021-02-22,OK,Yes,Correct,Perfect,9.09
AUD311606,2021-08-17,Eastern Province,Dammam,PepsiCo,Snacks,Lays,Lays Classic 40g,A3-S1,186,37,2022-01-31,OK,Partial,Correct,Perfect,-80.11
AUD155293,2022-09-21,Eastern Province,Ras Tanura,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A1-S5,112,183,2023-07-03,OK,Partial,Correct,Minor Issues,63.39
AUD451851,2023-06-18,Tabuk,Al Bidaa,Nestlé,Beverages,Milo,Milo 400g,A2-S4,134,154,2023-10-14,OK,Yes,Correct,Minor Issues,14.93
AUD583904,2021-02-25,Asir,Abha,Almarai,Dairy,Lusine,Lusine Cheese 200g,A6-S5,99,16,2021-12-10,OK,Yes,Correct,Not Executed,-83.84
AUD870896,2022-01-13,Madinah,Yanbu,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A6-S3,79,18,2022-04-29,OK,Yes,Correct,Minor Issues,-77.22
AUD848061,2024-03-20,Asir,Sarat Abidah,Unilever,Personal Care,Lux,Lux Body Wash,A1-S1,116,173,2025-03-13,Damaged,Yes,Correct,Perfect,49.14
AUD613553,2020-01-10,Al Bahah,Al Aqiq,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A5-S3,170,76,2020-04-18,OK,Partial,Correct,Not Executed,-55.29
AUD182621,2022-03-14,Northern Borders,Al Nairyah,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A6-S4,144,186,2022-06-09,OK,Yes,Correct,Perfect,29.17
AUD662422,2020-05-05,Tabuk,Duba,Unilever,Food,Lipton,Lipton Yellow Label 100g,A2-S5,194,159,2021-03-27,OK,Yes,Correct,Perfect,-18.04
AUD254032,2024-11-27,Madinah,Mahd Al Thahab,Almarai,Dairy,Lusine,Lusine Cheese 200g,A6-S1,145,54,2025-09-23,OK,Yes,Correct,Not Executed,-62.76
AUD665332,2023-01-02,Al Bahah,Al Makhwah,Almarai,Juices,Almarai,Almarai Apple 1.5L,A5-S3,83,105,2023-11-14,OK,Yes,Correct,Perfect,26.51
AUD247223,2020-02-01,Al Bahah,Baljurashi,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A6-S4,194,111,2020-08-18,OK,Partial,Correct,Minor Issues,-42.78
AUD266222,2021-10-22,Eastern Province,Khobar,PepsiCo,Beverages,7Up,7Up 1L Bottle,A5-S3,151,197,2021-11-30,Near Expiry,Yes,Correct,Perfect,30.46
AUD119112,2022-06-07,Qassim,Al Bukayriyah,Unilever,Food,Lipton,Lipton Yellow Label 100g,A3-S1,125,98,2022-07-12,OK,Yes,Correct,Perfect,-21.6
AUD601543,2020-10-31,Riyadh,Riyadh,Unilever,Food,Knorr,Knorr Chicken Cubes,A2-S4,190,187,2021-10-24,OK,Yes,Correct,Minor Issues,-1.58
AUD655626,2021-06-11,Madinah,Al Henakiyah,Almarai,Dairy,Lusine,Lusine Cheese 200g,A6-S1,178,203,2022-05-08,OK,Yes,Correct,Perfect,14.04
AUD454894,2024-11-28,Madinah,Badr,PepsiCo,Beverages,7Up,7Up 1L Bottle,A2-S3,112,120,2025-07-11,OK,No,Correct,Perfect,7.14
AUD820382,2020-01-23,Al Bahah,Baljurashi,Nestlé,Confectionery,Quality,Quality Street Tin,A6-S4,186,157,2020-12-20,OK,Yes,Correct,Perfect,-15.59
AUD579539,2024-09-11,Madinah,Yanbu,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A4-S5,119,172,2024-11-30,Near Expiry,Yes,Correct,Perfect,44.54
AUD112645,2021-04-13,Madinah,Khaybar,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A1-S5,72,51,2021-12-17,OK,Partial,Correct,Perfect,-29.17
AUD604118,2020-10-20,Hail,Al Hazm,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A6-S4,56,57,2021-04-29,OK,Yes,Correct,Perfect,1.79
AUD621040,2022-07-02,Qassim,Buraidah,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A1-S2,194,137,2023-04-29,OK,Yes,Correct,Perfect,-29.38
AUD984855,2021-05-05,Hail,Al Sulaimi,Nestlé,Confectionery,Quality,Quality Street Tin,A1-S1,123,51,2021-11-06,OK,Yes,Incorrect,Perfect,-58.54
AUD415712,2024-05-05,Riyadh,Riyadh,Almarai,Dairy,Almarai,Almarai Milk 1L,A5-S3,149,56,2025-01-29,OK,Yes,Incorrect,Perfect,-62.42
AUD184531,2020-07-06,Al Bahah,Baljurashi,Nestlé,Dairy,Nido,Nido 900g,A3-S4,77,105,2020-11-23,OK,Partial,Correct,Perfect,36.36
AUD444243,2020-04-23,Qassim,Al Mithnab,Nestlé,Confectionery,Quality,Quality Street Tin,A1-S3,106,202,2020-11-24,OK,Yes,Correct,Minor Issues,90.57
AUD956596,2024-12-02,Makkah,Al Jumum,Almarai,Juices,Almarai,Almarai Mango 1.5L,A1-S2,46,155,2025-02-12,OK,No,Correct,Perfect,236.96
AUD558083,2020-05-19,Asir,Tanomah,Almarai,Juices,Almarai,Almarai Apple 1.5L,A2-S2,194,185,2020-07-29,Damaged,No,Correct,Perfect,-4.64
AUD745614,2021-02-23,Eastern Province,Khobar,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A5-S1,23,99,2021-12-14,OK,Partial,Correct,Perfect,330.43
AUD136098,2020-08-09,Makkah,Al Khurmah,Nestlé,Dairy,Nido,Nido 900g,A6-S5,90,101,2021-05-30,OK,Yes,Correct,Perfect,12.22
AUD484211,2023-06-06,Najran,Thar,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A3-S5,106,33,2024-05-08,Near Expiry,Partial,Correct,Minor Issues,-68.87
AUD693438,2022-05-28,Jazan,Samtah,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,A4-S1,195,177,2022-12-31,OK,Yes,Correct,Not Executed,-9.23
AUD160869,2020-10-14,Riyadh,Riyadh,Almarai,Juices,Almarai,Almarai Mango 1.5L,A2-S5,85,113,2021-09-23,Near Expiry,Yes,Correct,Perfect,32.94
AUD998523,2021-02-10,Asir,Abha,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,A4-S3,113,89,2021-04-09,OK,Yes,Correct,Minor Issues,-21.24
