Audit_ID,Audit_Date,Region,City,Parent_Company,Category,Brand,Product,Shelf_Location,System_Stock,Physical_Stock,Expiry_Date,Quality_Status,Planogram_Compliance,Price_Accuracy,Promo_Execution,Variance_Pct
AUD632249,22/06/2023,Northern Borders,Turaif,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,A3-S1,74,199,15/05/2024,OK,Partial,Correct,Perfect,168.92
AUD627190,28/06/2021,Asir,Tanomah,Unilever,Food,Lipton,Lipton Yellow Label 100g,A4-S2,149,112,10/11/2021,OK,Yes,Correct,Minor Issues,-24.83
AUD260982,25/09/2020,Qassim,Al Bukayriyah,Unilever,Personal Care,Lux,Lux Body Wash,A6-S1,35,200,12/01/2021,OK,Yes,Correct,Perfect,471.43
AUD323260,03/11/2024,Tabuk,Tayma,Unilever,Food,Lipton,Lipton Yellow Label 100g,A1-S3,178,97,13/08/2025,OK,Yes,Correct,Perfect,-45.51
AUD744150,26/04/2023,Eastern Province,Qatif,PepsiCo,Snacks,Lays,Lays Classic 40g,A4-S1,57,136,27/05/2023,OK,Yes,Correct,Minor Issues,138.6
AUD609423,08/12/2020,Makkah,Makkah,Almarai,Juices,Almarai,Almarai Apple 1.5L,A3-S5,86,142,13/04/2021,OK,Yes,Correct,Perfect,65.12
AUD988517,03/04/2024,Najran,Yadamah,Almarai,Dairy,Almarai,Almarai Milk 1L,A2-S4,198,106,22/11/2024,OK,Yes,Correct,Minor Issues,-46.46
AUD166525,10/07/2022,Asir,Tanomah,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A2-S5,132,72,25/09/2022,OK,Yes,Incorrect,Minor Issues,-45.45
AUD207803,09/09/2021,Northern Borders,Al Khafji,Nestlé,Beverages,Milo,Milo 400g,A5-S4,85,143,27/12/2021,OK,Yes,Correct,Minor Issues,68.24
AUD772700,01/07/2020,Eastern Province,Hafr Al Batin,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A1-S2,172,192,16/01/2021,OK,Yes,Correct,Minor Issues,11.63
AUD578841,26/11/2020,Najran,Badr Al Janub,Nestlé,Confectionery,Quality,Quality Street Tin,A6-S2,25,111,24/02/2021,OK,Partial,Correct,Not Executed,344
AUD827452,13/08/2024,Hail,Baqa,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A3-S3,29,167,16/06/2025,OK,Yes,Correct,Minor Issues,475.86
AUD229273,12/10/2024,Hail,Al Ghazalah,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A4-S5,36,96,30/12/2024,OK,Yes,Correct,Perfect,166.67
AUD858881,04/04/2020,Eastern Province,Hafr Al Batin,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A6-S4,166,33,21/10/2020,OK,Yes,Correct,Perfect,-80.12
AUD302698,27/05/2022,Asir,Khamis Mushait,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A2-S5,37,83,10/10/2022,OK,Yes,Correct,Minor Issues,124.32
AUD510670,01/12/2024,Al Bahah,Qilwah,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A4-S2,69,199,13/02/2025,OK,Yes,Correct,Perfect,188.41
AUD605760,01/01/2022,Madinah,Al Ula,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A6-S2,84,73,17/09/2022,Damaged,Partial,Correct,Minor Issues,-13.1
AUD767085,03/04/2025,Tabuk,Al Wajh,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A6-S4,57,72,18/06/2025,OK,Yes,Correct,Perfect,26.32
AUD527484,10/01/2025,Makkah,Jeddah,Nestlé,Confectionery,KitKat,KitKat 4-finger,A6-S3,124,64,22/11/2025,OK,Partial,Correct,Perfect,-48.39
AUD847065,01/05/2022,Eastern Province,Qatif,Almarai,Juices,Almarai,Almarai Apple 1.5L,A3-S2,121,112,07/10/2022,OK,Partial,Correct,Minor Issues,-7.44
AUD395136,20/04/2025,Jazan,Al Aradah,Unilever,Food,Lipton,Lipton Yellow Label 100g,A2-S3,52,178,25/02/2026,OK,Yes,Correct,Perfect,242.31
AUD596821,04/12/2021,Asir,Bisha,Nestlé,Confectionery,KitKat,KitKat 4-finger,A4-S5,64,142,01/10/2022,OK,Yes,Correct,Perfect,121.88
AUD579880,02/02/2020,Makkah,Al Lith,Unilever,Personal Care,Dove,Dove Soap 90g,A1-S3,86,52,02/05/2020,OK,Yes,Correct,Perfect,-39.53
AUD904837,27/03/2020,Madinah,Madinah,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A6-S1,179,39,13/03/2021,OK,Yes,Correct,Minor Issues,-78.21
AUD753099,08/07/2021,Riyadh,Thadiq,Almarai,Juices,Almarai,Almarai Mango 1.5L,A5-S4,164,104,04/04/2022,OK,Yes,Correct,Perfect,-36.59
AUD843605,21/10/2022,Makkah,Al Jumum,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A4-S1,162,53,20/07/2023,Near Expiry,Yes,Correct,Perfect,-67.28
AUD660710,04/02/2025,Najran,Al Kharkhir,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A2-S4,188,79,11/12/2025,OK,Yes,Correct,Minor Issues,-57.98
AUD718888,17/02/2022,Qassim,Al Asyah,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A4-S3,124,204,06/01/2023,OK,Partial,Correct,Perfect,64.52
AUD927516,18/12/2023,Hail,Al Shinan,Unilever,Food,Knorr,Knorr Chicken Cubes,A3-S5,139,92,24/05/2024,OK,Yes,Correct,Minor Issues,-33.81
AUD821782,05/04/2023,Northern Borders,Al Wasita,Almarai,Juices,Almarai,Almarai Mango 1.5L,A1-S2,38,65,27/03/2024,OK,Partial,Correct,Minor Issues,71.05
AUD596723,18/10/2022,Al Bahah,Al Bahah,Almarai,Juices,Almarai,Almarai Apple 1.5L,A5-S4,189,38,22/03/2023,OK,Yes,Correct,Perfect,-79.89
AUD177308,23/05/2024,Al Bahah,Al Bahah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A2-S3,156,87,23/03/2025,OK,Yes,Correct,Minor Issues,-44.23
AUD178996,19/03/2020,Asir,Sarat Abidah,Almarai,Dairy,Almarai,Almarai Milk 1L,A6-S2,172,110,31/10/2020,Damaged,Yes,Correct,Perfect,-36.05
AUD786144,19/08/2020,Tabuk,Al Bidaa,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A6-S1,136,170,15/05/2021,OK,Yes,Correct,Minor Issues,25
AUD254660,26/10/2021,Eastern Province,Hafr Al Batin,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A5-S1,91,30,09/07/2022,OK,Yes,Correct,Perfect,-67.03
AUD163359,04/04/2022,Qassim,Al Mithnab,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A4-S2,52,92,07/12/2022,OK,Yes,Correct,Minor Issues,76.92
AUD482098,11/11/2023,Hail,Al Ghazalah,Nestlé,Dairy,Nido,Nido 900g,A6-S1,158,169,29/04/2024,OK,Yes,Correct,Perfect,6.96
AUD974822,17/11/2022,Asir,Sarat Abidah,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A2-S5,89,20,02/02/2023,OK,Yes,Correct,Perfect,-77.53
AUD751021,03/05/2021,Riyadh,Thadiq,PepsiCo,Snacks,Lays,Lays Classic 40g,A4-S1,78,68,30/03/2022,OK,Yes,Correct,Perfect,-12.82
AUD371246,25/10/2022,Qassim,Ar Rass,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A4-S4,105,138,15/02/2023,OK,Yes,Correct,Perfect,31.43
AUD802992,12/09/2024,Qassim,Al Mithnab,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A5-S1,198,48,30/06/2025,Expired,Partial,Incorrect,Perfect,-75.76
AUD968848,17/02/2020,Najran,Al Kharkhir,Unilever,Food,Knorr,Knorr Chicken Cubes,A3-S5,107,144,16/02/2021,Damaged,Yes,Correct,Minor Issues,34.58
AUD211602,20/04/2024,Tabuk,Tayma,Unilever,Personal Care,Dove,Dove Soap 90g,A5-S3,122,140,07/01/2025,Near Expiry,Yes,Correct,Minor Issues,14.75
AUD120542,18/04/2022,Riyadh,Dhurma,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A6-S2,139,76,07/01/2023,OK,Yes,Correct,Perfect,-45.32
AUD632835,19/09/2023,Tabuk,Al Wajh,Almarai,Dairy,Lusine,Lusine Cheese 200g,A3-S2,125,97,03/11/2023,OK,Yes,Correct,Perfect,-22.4
AUD573850,18/02/2021,Najran,Al Kharkhir,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A5-S5,118,97,27/11/2021,OK,Yes,Correct,Perfect,-17.8
AUD379151,04/08/2020,Riyadh,Dhurma,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A1-S4,23,46,13/06/2021,OK,Yes,Correct,Perfect,100
AUD475687,04/01/2024,Al Bahah,Qilwah,Nestlé,Confectionery,KitKat,KitKat 4-finger,A1-S4,28,174,13/08/2024,OK,Yes,Correct,Minor Issues,521.43
AUD450738,22/03/2022,Tabuk,Haql,Nestlé,Dairy,Nido,Nido 900g,A6-S3,156,152,03/03/2023,OK,Partial,Correct,Perfect,-2.56
AUD463464,21/01/2020,Northern Borders,Rafha,Nestlé,Confectionery,Quality,Quality Street Tin,A1-S3,61,64,10/06/2020,Damaged,Yes,Correct,Perfect,4.92
AUD107552,05/09/2022,Hail,Al Ghazalah,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A6-S1,98,101,18/07/2023,OK,Partial,Incorrect,Minor Issues,3.06
AUD599144,08/09/2022,Eastern Province,Khobar,Unilever,Food,Lipton,Lipton Yellow Label 100g,A2-S1,62,101,20/05/2023,OK,Yes,Correct,Minor Issues,62.9
AUD641741,05/02/2022,Madinah,Al Henakiyah,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A4-S2,39,31,18/12/2022,OK,Yes,Correct,Perfect,-20.51
AUD245091,10/06/2024,Jazan,Al Dayer,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A1-S5,52,198,12/07/2024,OK,Partial,Correct,Perfect,280.77
AUD537080,29/07/2024,Makkah,Al Qunfudhah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A1-S5,185,203,25/04/2025,OK,Yes,Correct,Perfect,9.73
AUD748461,04/11/2023,Najran,Hubuna,PepsiCo,Beverages,7Up,7Up 1L Bottle,A6-S4,23,193,20/03/2024,OK,No,Correct,Perfect,739.13
AUD960495,17/08/2020,Madinah,Al Henakiyah,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A6-S5,42,76,17/10/2020,Damaged,No,Correct,Minor Issues,80.95
AUD585187,05/05/2024,Northern Borders,Arar,Unilever,Personal Care,Dove,Dove Soap 90g,A4-S3,176,40,18/01/2025,OK,Yes,Correct,Perfect,-77.27
AUD528652,12/03/2025,Makkah,Jeddah,Almarai,Juices,Almarai,Almarai Mango 1.5L,A3-S2,183,66,13/10/2025,Damaged,Yes,Correct,Minor Issues,-63.93
AUD197941,02/09/2024,Asir,Bisha,Unilever,Personal Care,Dove,Dove Soap 90g,A1-S2,42,177,10/10/2024,OK,Yes,Correct,Perfect,321.43
AUD252320,06/06/2022,Hail,Al Shinan,Unilever,Personal Care,Lux,Lux Body Wash,A4-S2,188,50,05/08/2022,OK,Yes,Correct,Minor Issues,-73.4
AUD174771,25/05/2024,Asir,Muhayil,Unilever,Food,Lipton,Lipton Yellow Label 100g,A3-S2,162,194,02/04/2025,OK,Yes,Correct,Perfect,19.75
AUD854296,18/02/2024,Asir,Sarat Abidah,Unilever,Personal Care,Lux,Lux Body Wash,A6-S1,54,16,09/02/2025,OK,Yes,Correct,Perfect,-70.37
AUD957202,21/06/2024,Najran,Najran,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A3-S2,144,64,02/11/2024,OK,Yes,Correct,Perfect,-55.56
AUD768005,29/03/2024,Eastern Province,Hafr Al Batin,Almarai,Dairy,Almarai,Almarai Milk 1L,A1-S5,115,99,09/12/2024,OK,Yes,Correct,Perfect,-13.91
AUD206637,30/04/2024,Asir,Muhayil,Unilever,Food,Knorr,Knorr Chicken Cubes,A6-S4,31,139,08/10/2024,OK,Partial,Correct,Perfect,348.39
AUD323766,20/08/2023,Makkah,Makkah,PepsiCo,Beverages,7Up,7Up 1L Bottle,A6-S5,40,155,24/04/2024,OK,Yes,Correct,Perfect,287.5
AUD234407,11/10/2024,Qassim,Al Badayea,PepsiCo,Beverages,7Up,7Up 1L Bottle,A3-S3,114,180,13/09/2025,OK,Yes,Correct,Not Executed,57.89
AUD928525,07/01/2025,Tabuk,Al Bidaa,Almarai,Dairy,Almarai,Almarai Milk 1L,A4-S5,147,184,26/02/2025,OK,Yes,Correct,Perfect,25.17
AUD845665,31/05/2023,Al Bahah,Al Aqiq,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A3-S5,156,173,16/08/2023,Damaged,Yes,Correct,Perfect,10.9
AUD219572,03/05/2024,Hail,Al Hazm,Unilever,Personal Care,Dove,Dove Soap 90g,A2-S4,149,159,09/11/2024,OK,Yes,Correct,Perfect,6.71
AUD372159,15/07/2021,Asir,Khamis Mushait,Almarai,Juices,Almarai,Almarai Mango 1.5L,A5-S4,65,53,12/12/2021,OK,Partial,Correct,Perfect,-18.46
AUD930089,18/07/2020,Tabuk,Haql,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A5-S1,131,32,23/01/2021,Near Expiry,Yes,Correct,Minor Issues,-75.57
AUD670516,30/01/2020,Eastern Province,Jubail,PepsiCo,Snacks,Lays,Lays Classic 40g,A3-S1,110,122,28/11/2020,Expired,Yes,Correct,Not Executed,10.91
AUD791716,30/01/2025,Makkah,Makkah,PepsiCo,Snacks,Lays,Lays Classic 40g,A3-S2,162,123,04/03/2025,OK,Yes,Correct,Perfect,-24.07
AUD951357,27/04/2024,Northern Borders,Al Uwayqilah,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,A1-S4,57,63,02/11/2024,OK,Yes,Correct,Minor Issues,10.53
AUD779098,17/03/2021,Asir,Bisha,Almarai,Dairy,Lusine,Lusine Cheese 200g,A4-S5,104,29,01/12/2021,OK,Yes,Correct,Perfect,-72.12
AUD749740,17/07/2021,Najran,Badr Al Janub,Unilever,Food,Knorr,Knorr Chicken Cubes,A4-S5,85,119,26/11/2021,OK,Yes,Correct,Perfect,40
AUD392400,22/10/2021,Al Bahah,Qilwah,Almarai,Dairy,Almarai,Almarai Milk 1L,A4-S4,87,121,01/06/2022,Near Expiry,Yes,Correct,Perfect,39.08
AUD919615,07/05/2022,Tabuk,Tayma,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A2-S1,154,190,01/03/2023,OK,Partial,Correct,Perfect,23.38
AUD514831,20/11/2022,Northern Borders,Al Wasita,Almarai,Dairy,Almarai,Almarai Milk 1L,A4-S1,35,137,10/09/2023,OK,Yes,Incorrect,Perfect,291.43
AUD465551,10/09/2021,Najran,Thar,PepsiCo,Beverages,7Up,7Up 1L Bottle,A1-S5,150,118,23/05/2022,OK,Yes,Correct,Perfect,-21.33
AUD317305,04/09/2020,Hail,Al Hazm,Nestlé,Confectionery,KitKat,KitKat 4-finger,A3-S1,161,25,26/11/2020,OK,Yes,Correct,Perfect,-84.47
AUD317413,31/03/2022,Hail,Al Hazm,PepsiCo,Snacks,Lays,Lays Classic 40g,A2-S4,157,22,20/12/2022,OK,Yes,Correct,Perfect,-85.99
AUD252643,24/09/2023,Hail,Al Ghazalah,Almarai,Juices,Almarai,Almarai Apple 1.5L,A3-S4,98,162,20/06/2024,OK,Partial,Correct,Perfect,65.31
AUD810849,30/08/2021,Northern Borders,Rafha,Nestlé,Beverages,Milo,Milo 400g,A3-S2,196,134,11/12/2021,Near Expiry,Yes,Correct,Perfect,-31.63
AUD810371,22/12/2023,Makkah,Al Khurmah,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A6-S5,88,127,04/03/2024,OK,Yes,Correct,Not Executed,44.32
AUD890890,06/07/2021,Tabuk,Umluj,Nestlé,Confectionery,Quality,Quality Street Tin,A4-S1,87,84,23/10/2021,OK,Partial,Correct,Perfect,-3.45
AUD284924,29/10/2024,Riyadh,Dhurma,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A3-S1,113,27,11/07/2025,Damaged,Yes,Incorrect,Perfect,-76.11
AUD936516,13/08/2024,Northern Borders,Al Khafji,Almarai,Juices,Almarai,Almarai Apple 1.5L,A1-S3,29,155,12/04/2025,Damaged,Yes,Incorrect,Perfect,434.48
AUD515432,02/01/2020,Al Bahah,Al Aqiq,Almarai,Dairy,Almarai,Almarai Milk 1L,A2-S2,186,21,07/05/2020,OK,Yes,Correct,Perfect,-88.71
AUD153055,11/11/2021,Jazan,Jazan,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A3-S2,184,55,30/04/2022,Damaged,Yes,Incorrect,Perfect,-70.11
AUD370958,27/03/2024,Asir,Bisha,Nestlé,Dairy,Nido,Nido 900g,A5-S3,100,78,11/02/2025,OK,Yes,Correct,Minor Issues,-22
AUD812407,22/02/2020,Makkah,Makkah,Almarai,Dairy,Lusine,Lusine Cheese 200g,A4-S1,159,55,10/11/2020,Near Expiry,Yes,Correct,Minor Issues,-65.41
AUD482281,12/09/2022,Makkah,Al Khurmah,Unilever,Food,Knorr,Knorr Chicken Cubes,A3-S3,27,63,22/12/2022,OK,Yes,Correct,Minor Issues,133.33
AUD290925,21/03/2023,Asir,Bisha,Unilever,Food,Knorr,Knorr Chicken Cubes,A2-S2,100,52,15/09/2023,OK,Yes,Correct,Perfect,-48
AUD408822,25/11/2020,Eastern Province,Dhahran,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,A1-S5,65,55,09/04/2021,OK,Yes,Correct,Perfect,-15.38
AUD180437,24/02/2021,Asir,Abha,PepsiCo,Beverages,7Up,7Up 1L Bottle,A3-S2,187,21,30/11/2021,OK,Partial,Correct,Perfect,-88.77
AUD359471,20/04/2022,Madinah,Badr,Almarai,Juices,Almarai,Almarai Mango 1.5L,A1-S2,37,84,30/09/2022,OK,Yes,Correct,Perfect,127.03
AUD249466,15/02/2022,Qassim,Unaizah,Nestlé,Dairy,Nido,Nido 900g,A2-S2,158,100,15/01/2023,Damaged,Yes,Correct,Perfect,-36.71
AUD728609,01/03/2021,Riyadh,Al Majmaah,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A1-S1,110,194,20/08/2021,OK,No,Correct,Perfect,76.36
AUD305233,28/07/2024,Riyadh,Dhurma,Unilever,Food,Lipton,Lipton Yellow Label 100g,A5-S1,50,77,03/01/2025,OK,Yes,Correct,Minor Issues,54
AUD393317,27/02/2024,Al Bahah,Qilwah,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A2-S2,104,42,27/01/2025,OK,Yes,Correct,Perfect,-59.62
AUD821606,11/10/2023,Jazan,Abu Arish,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A5-S2,96,48,20/09/2024,OK,Yes,Correct,Perfect,-50
AUD660014,10/03/2022,Asir,Abha,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A2-S3,199,202,10/10/2022,OK,Yes,Correct,Perfect,1.51
AUD777340,15/01/2023,Tabuk,Umluj,Unilever,Food,Lipton,Lipton Yellow Label 100g,A6-S1,107,160,13/04/2023,OK,Partial,Correct,Perfect,49.53
AUD649396,23/08/2024,Al Bahah,Al Aqiq,Almarai,Juices,Almarai,Almarai Mango 1.5L,A5-S2,195,172,11/01/2025,OK,No,Correct,Minor Issues,-11.79
AUD978679,18/10/2023,Riyadh,Al Majmaah,Unilever,Food,Knorr,Knorr Chicken Cubes,A6-S2,99,79,17/01/2024,OK,Yes,Correct,Perfect,-20.2
AUD207021,07/01/2022,Qassim,Al Mithnab,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A1-S1,88,172,24/10/2022,OK,Yes,Correct,Minor Issues,95.45
AUD265765,04/10/2022,Eastern Province,Khobar,Nestlé,Dairy,Nido,Nido 900g,A6-S3,38,199,28/04/2023,OK,Yes,Incorrect,Perfect,423.68
AUD632348,08/07/2023,Eastern Province,Qatif,Nestlé,Dairy,Nido,Nido 900g,A4-S3,47,162,30/06/2024,OK,Partial,Correct,Minor Issues,244.68
AUD876037,13/01/2024,Makkah,Al Khurmah,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,A1-S1,21,77,12/08/2024,OK,Yes,Correct,Perfect,266.67
AUD727459,04/02/2024,Hail,Baqa,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A1-S1,86,54,28/12/2024,OK,Yes,Correct,Perfect,-37.21
AUD987828,04/07/2023,Al Bahah,Al Mandaq,Almarai,Juices,Almarai,Almarai Mango 1.5L,A5-S4,77,105,06/04/2024,Damaged,Yes,Correct,Perfect,36.36
AUD739409,17/12/2023,Eastern Province,Jubail,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A4-S2,44,151,22/06/2024,OK,Partial,Correct,Perfect,243.18
AUD658114,22/04/2021,Asir,Khamis Mushait,Unilever,Food,Knorr,Knorr Chicken Cubes,A4-S5,141,117,24/02/2022,OK,Yes,Correct,Minor Issues,-17.02
AUD967125,03/03/2021,Asir,Sarat Abidah,Unilever,Food,Knorr,Knorr Chicken Cubes,A5-S1,177,47,21/09/2021,Expired,Yes,Correct,Minor Issues,-73.45
AUD849450,10/01/2022,Al Bahah,Al Bahah,Unilever,Personal Care,Dove,Dove Soap 90g,A2-S5,199,186,29/03/2022,Expired,Yes,Correct,Perfect,-6.53
AUD895450,31/01/2021,Qassim,Ar Rass,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,A6-S4,73,49,14/04/2021,OK,Yes,Correct,Perfect,-32.88
AUD207599,04/10/2022,Qassim,Al Mithnab,Almarai,Dairy,Almarai,Almarai Milk 1L,A2-S3,112,51,07/06/2023,OK,Yes,Correct,Minor Issues,-54.46
AUD596114,27/12/2020,Makkah,Al Lith,Almarai,Dairy,Lusine,Lusine Cheese 200g,A5-S2,176,207,07/06/2021,Damaged,Yes,Correct,Not Executed,17.61
AUD170222,26/04/2022,Hail,Baqa,Nestlé,Dairy,Nido,Nido 900g,A3-S4,54,83,16/11/2022,OK,Yes,Correct,Perfect,53.7
AUD305736,28/11/2020,Madinah,Madinah,Almarai,Juices,Almarai,Almarai Mango 1.5L,A2-S3,117,84,04/04/2021,OK,Yes,Correct,Perfect,-28.21
AUD819607,27/08/2020,Al Bahah,Al Aqiq,PepsiCo,Snacks,Lays,Lays Classic 40g,A2-S2,87,122,27/11/2020,OK,Yes,Correct,Perfect,40.23
AUD184003,06/08/2022,Riyadh,Al Kharj,Unilever,Food,Knorr,Knorr Chicken Cubes,A2-S4,120,54,01/01/2023,Damaged,Yes,Correct,Minor Issues,-55
AUD100741,04/09/2021,Northern Borders,Al Wasita,Nestlé,Dairy,Nido,Nido 900g,A2-S3,93,196,04/02/2022,OK,Yes,Incorrect,Perfect,110.75
AUD837063,02/09/2021,Makkah,Makkah,Nestlé,Dairy,Nido,Nido 900g,A1-S5,36,29,22/02/2022,OK,Yes,Correct,Perfect,-19.44
AUD398214,19/12/2021,Al Bahah,Al Qara,PepsiCo,Snacks,Lays,Lays Classic 40g,A2-S2,175,33,18/01/2022,OK,Yes,Correct,Perfect,-81.14
AUD575663,17/05/2020,Northern Borders,Turaif,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A5-S2,150,193,12/10/2020,Damaged,Yes,Correct,Perfect,28.67
AUD505933,10/08/2022,Makkah,Jeddah,Almarai,Juices,Almarai,Almarai Mango 1.5L,A4-S3,94,60,01/05/2023,OK,Yes,Correct,Minor Issues,-36.17
AUD663231,02/09/2022,Qassim,Al Bukayriyah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A6-S1,24,146,20/12/2022,OK,Partial,Correct,Perfect,508.33
AUD262696,24/03/2021,Eastern Province,Khobar,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A5-S2,57,144,27/08/2021,OK,Partial,Correct,Perfect,152.63
AUD458811,06/04/2024,Al Bahah,Qilwah,Nestlé,Beverages,Milo,Milo 400g,A1-S4,130,207,08/02/2025,OK,Yes,Correct,Perfect,59.23
AUD216720,20/05/2024,Jazan,Sabya,Nestlé,Confectionery,Quality,Quality Street Tin,A1-S5,155,69,27/01/2025,OK,Yes,Correct,Perfect,-55.48
AUD675371,21/03/2025,Madinah,Al Ula,Almarai,Juices,Almarai,Almarai Apple 1.5L,A2-S3,116,180,26/07/2025,OK,Yes,Correct,Perfect,55.17
AUD522705,20/12/2022,Al Bahah,Al Qara,Nestlé,Confectionery,Quality,Quality Street Tin,A4-S3,35,150,02/10/2023,OK,Yes,Correct,Perfect,328.57
AUD669820,21/09/2021,Hail,Al Sulaimi,Unilever,Personal Care,Dove,Dove Soap 90g,A6-S5,109,52,23/12/2021,Damaged,No,Correct,Perfect,-52.29
AUD845102,30/09/2023,Hail,Al Ghazalah,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A5-S1,170,99,21/06/2024,OK,Yes,Correct,Perfect,-41.76
AUD689928,26/03/2023,Hail,Al Hazm,Unilever,Personal Care,Dove,Dove Soap 90g,A4-S3,195,17,02/03/2024,OK,Yes,Correct,Not Executed,-91.28
AUD950135,18/04/2022,Tabuk,Haql,Unilever,Food,Knorr,Knorr Chicken Cubes,A3-S2,40,111,27/11/2022,OK,Partial,Incorrect,Perfect,177.5
AUD766045,06/07/2021,Tabuk,Duba,Unilever,Personal Care,Lux,Lux Body Wash,A6-S2,197,106,07/06/2022,OK,Yes,Correct,Perfect,-46.19
AUD491205,07/06/2020,Jazan,Al Dayer,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A1-S1,102,141,30/09/2020,Near Expiry,Yes,Incorrect,Perfect,38.24
AUD927914,16/04/2021,Northern Borders,Turaif,Unilever,Food,Lipton,Lipton Yellow Label 100g,A1-S4,96,78,10/02/2022,OK,Yes,Correct,Perfect,-18.75
AUD439239,30/09/2023,Al Bahah,Al Aqiq,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A2-S4,105,143,14/09/2024,OK,Yes,Correct,Perfect,36.19
AUD991762,10/02/2024,Najran,Yadamah,Almarai,Juices,Almarai,Almarai Apple 1.5L,A3-S1,133,22,26/05/2024,OK,Partial,Correct,Perfect,-83.46
AUD711787,11/07/2020,Tabuk,Al Bidaa,Almarai,Juices,Almarai,Almarai Apple 1.5L,A6-S1,135,199,24/03/2021,OK,Yes,Correct,Perfect,47.41
AUD944312,14/11/2024,Madinah,Khaybar,Unilever,Food,Knorr,Knorr Chicken Cubes,A2-S4,131,181,16/05/2025,OK,Yes,Correct,Perfect,38.17
AUD690770,24/02/2023,Najran,Hubuna,Nestlé,Beverages,Milo,Milo 400g,A5-S3,53,124,13/11/2023,OK,Yes,Correct,Perfect,133.96
AUD939460,08/07/2022,Tabuk,Tayma,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A4-S5,96,201,02/06/2023,OK,Yes,Correct,Minor Issues,109.38
AUD633714,07/05/2024,Eastern Province,Jubail,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A1-S2,91,84,23/07/2024,OK,Yes,Incorrect,Perfect,-7.69
AUD621704,20/05/2023,Makkah,Al Jumum,Unilever,Personal Care,Dove,Dove Soap 90g,A6-S4,45,55,30/08/2023,OK,Yes,Correct,Minor Issues,22.22
AUD533290,07/08/2023,Makkah,Al Lith,Almarai,Dairy,Almarai,Almarai Milk 1L,A6-S5,124,114,17/02/2024,OK,Yes,Correct,Perfect,-8.06
